name,lat,long,address,rating,num_review
Luxor Motors,32.8769613,-117.1827039," Miramar Road, San Diego, San Diego County, California, 92126, United States of America",-1,-1
Eight Eight Autos,32.894261,-117.1528519," 7710, Arjons Drive, San Diego, San Diego County, California, 92126, United States of America",-1,-1
Concept Motors,32.894261,-117.1528519," 7710, Arjons Drive, San Diego, San Diego County, California, 92126, United States of America",-1,-1
Sam's Car Corner,32.8769613,-117.1827039," Miramar Road, San Diego, San Diego County, California, 92126, United States of America",-1,-1
National Auto Clearing House,32.8769613,-117.1827039," Miramar Road, San Diego, San Diego County, California, 92126, United States of America",-1,-1
National Auto Clearing House,32.89393149,-117.1522322," 7968, Arjons Drive, San Diego, San Diego County, California, 92126, United States of America",-1,-1
VIP Autos,32.89409463,-117.1233436," 9405, Black Mountain Road, San Diego, San Diego County, California, 92126, United States of America",-1,-1
Carz Unltd,32.894367,-117.2010949," 5440, Morehouse Drive, San Diego, San Diego County, California, 92121, United States of America",-1,-1
Napa Auto Parts,32.9205133,-117.1250114," Black Mountain Road, San Diego, San Diego County, California, 92126, United States of America",-1,-1
VIP Autos,32.895273,-117.1229339," 9485, Black Mountain Road, San Diego, San Diego County, California, 92126, United States of America",-1,-1
B & G Suspension Systems,32.89720975,-117.147236," Juniper Creek Lane, San Diego, San Diego County, California, 92121, United States of America",-1,-1
The Kena Group,32.89653144,-117.1313373," 9400, Activity Road, San Diego, San Diego County, California, 92126, United States of America",-1,-1
Cars For Less,32.896533,-117.131187," 9420, Activity Road, San Diego, San Diego County, California, 92126, United States of America",-1,-1
Jacob Motorsports,32.89794017,-117.1233657," 9630, Black Mountain Road, San Diego, San Diego County, California, 92126, United States of America",-1,-1
Spectrum Accessory Distributor,32.90009,-117.1217619," 9770, Carroll Centre Road, San Diego, San Diego County, California, 92126, United States of America",-1,-1
So Cal Performance,32.89981,-117.1186689," 9888, Carroll Centre Road, San Diego, San Diego County, California, 92126, United States of America",-1,-1
Alonso's Auto Used Parts,32.572167,-116.998783," 1325, Otay Valley Road, Chula Vista, San Diego County, California, 92154, United States of America",-1,-1
Cobian Auto Glass,32.57710865,-116.9994538," 1284, Otay Valley Road, Chula Vista, San Diego County, California, 92154, United States of America",-1,-1
Silverado,32.57335368,-116.9986573," 1232, Otay Valley Road, Chula Vista, San Diego County, California, 92154, United States of America",-1,-1
Cars Jars,32.902919,-117.1792899," 9888, Waples Street, San Diego, San Diego County, California, 92121, United States of America",-1,-1
AA Lopez Cinco Auto Wrecking,32.57843412,-116.9973122," 939, Heritage Road, San Diego, San Diego County, California, 92173, United States of America",-1,-1
Parts Solution,32.57843338,-116.9972891," 935, Heritage Road, San Diego, San Diego County, California, 92173, United States of America",-1,-1
M & J Truck & Auto Recycling,32.57805893,-116.9968292," 971, Heritage Road, San Diego, San Diego County, California, 92154, United States of America",-1,-1
Parts Depot,32.57800438,-116.9968313," 977, Heritage Road, San Diego, San Diego County, California, 92154, United States of America",-1,-1
Uripas Used Auto Parts,32.57800438,-116.9968313," 977, Heritage Road, San Diego, San Diego County, California, 92154, United States of America",-1,-1
Moreno's Bumper Control 1,32.570107,-116.9968569," Heritage Road, San Ysidro, San Diego, San Diego County, California, 92173, United States of America",-1,-1
Parts Fits Autobody Parts,32.5778409,-116.9968407," 995, Heritage Road, San Diego, San Diego County, California, 92154, United States of America",-1,-1
Tecumseh,32.90221661,-117.19954," 5732, Pacific Center Boulevard, San Diego, San Diego County, California, 92121, United States of America",-1,-1
Used Vehicle Parts,32.57661761,-116.9966618," 1080, Heritage Road, San Diego, San Diego County, California, 92154, United States of America",-1,-1
Tapatio Auto & Truck Wrecking,32.57661761,-116.9966618," 1080, Heritage Road, San Diego, San Diego County, California, 92154, United States of America",-1,-1
Jalos Auto Dismantling,32.570107,-116.9968569," Heritage Road, San Ysidro, San Diego, San Diego County, California, 92173, United States of America",-1,-1
Cali Motors,32.570333,-117.0026699," 6120, Business Center Court, San Ysidro, San Diego, San Diego County, California, 92154, United States of America",-1,-1
National City Auto Body,32.6784367,-117.1112291," 4th Street, National City, San Diego County, California, 92136, United States of America",5,1
Maaco Collision Repair & Auto Painting,32.672578,-117.1060069," 1146, National City Boulevard, National City, San Diego County, California, 91950, United States of America",5,1
Firestone Complete Auto Care,32.676774,-117.0977549," 943, Highland Avenue, National City, San Diego County, California, 91950, United States of America",-1,-1
National City Auto Trim,32.67840592,-117.1076057," 15, East 5th Street, National City, San Diego County, California, 91950, United States of America",-1,-1
Arroyo Brothers Auto Upholstery,32.681279,-117.1094069," 128, National City Boulevard, National City, San Diego County, California, 91950, United States of America",-1,-1
Dantes Modular Performance,32.66775025,-117.1070906," 1635, Coolidge Avenue, National City, San Diego County, California, 91950, United States of America",5,1
All-Pro Auto Repair,32.677981,-117.1073479," 517, National City Boulevard, National City, San Diego County, California, 91950, United States of America",-1,-1
Los Turbos Of National City,32.669683,-117.1076289," 1411, Coolidge Avenue, National City, San Diego County, California, 91950, United States of America",5,1
San Diego Auto Detail Inc,32.672709,-117.1071639," 110, West 11th Street, National City, San Diego County, California, 91950, United States of America",5,1
A New Look Auto Body & Paint,32.67218671,-117.1093629," 340, West 11th Street, National City, San Diego County, California, 91950, United States of America",-1,-1
Dehesa Auto Sales,32.674962,-117.1091239," 810, Hoover Avenue, National City, San Diego County, California, 91950, United States of America",-1,-1
Car Dealer Svc,32.67625551,-117.1056771," 117, East 8th Street, National City, San Diego County, California, 91950, United States of America",-1,-1
Earl Scheib Paint & Body,32.681746,-117.1088179," 111, National City Boulevard, National City, San Diego County, California, 91950, United States of America",-1,-1
Executives Garage,32.674027,-117.1058689," 1001, National City Boulevard, National City, San Diego County, California, 91950, United States of America",-1,-1
Elite Auto Body,32.668675,-117.1094729," 1429, Wilson Avenue, National City, San Diego County, California, 91950, United States of America",-1,-1
Elite Auto Body,32.67301543,-117.1093366," 1014, Coolidge Avenue, National City, San Diego County, California, 91950, United States of America",-1,-1
Premium Auto,32.67301267,-117.1091315," 1023, Coolidge Avenue, National City, San Diego County, California, 91950, United States of America",-1,-1
Royalty Auto Sales,32.673544,-117.1075299," 110, West Plaza Boulevard, National City, San Diego County, California, 91950, United States of America",-1,-1
Tandy's Body Shop & Repair,32.67218671,-117.1093629," 340, West 11th Street, National City, San Diego County, California, 91950, United States of America",-1,-1
California Collision Ctr,32.67218671,-117.1093629," 340, West 11th Street, National City, San Diego County, California, 91950, United States of America",-1,-1
Felix Meza Auto Body,32.670844,-117.1100829," 420, West 12th Street, National City, San Diego County, California, 91950, United States of America",-1,-1
Beep Auto Sales,32.674,-117.1054949," 1017, National City Boulevard, National City, San Diego County, California, 91950, United States of America",-1,-1
Marlo's Auto Specialties,32.671072,-117.1079509," 223, Civic Center Drive, National City, San Diego County, California, 91950, United States of America",-1,-1
Jocson's Auto Body & Paint,32.67038159,-117.1083177," 1320, Coolidge Avenue, National City, San Diego County, California, 91950, United States of America",-1,-1
Viking Autobody & Paint,32.66942,-117.1052589," 1503, Roosevelt Avenue, National City, San Diego County, California, 91950, United States of America",-1,-1
Coronado 76,32.687271,-117.1795589," 900, Orange Avenue, Coronado, San Diego County, California, 92118, United States of America",-1,-1
Mike's Mobile Auto Glass,32.684216,-117.1783839," 1199, Orange Avenue, Coronado, San Diego County, California, 92118, United States of America",-1,-1
5 Star Auto Glass,32.682727,-117.1788089," 1330, Orange Avenue, Coronado, San Diego County, California, 92118, United States of America",-1,-1
Auto Repair & Service,32.681976,-117.1772569," 1415, Orange Avenue, Coronado, San Diego County, California, 92118, United States of America",-1,-1
Nc Motorsports,32.68376198,-117.1021899," 710, East 1st Street, National City, San Diego County, California, 91950, United States of America",-1,-1
Foreign & Domestic Auto Repairs,32.676158,-117.1076409," 700, National City Boulevard, National City, San Diego County, California, 91950, United States of America",-1,-1
Smog Check Stations,32.672391,-117.1092596," 315, West 11th Street, National City, San Diego County, California, 91950, United States of America",-1,-1
Total Care Transmissions & Classic Restoration,32.671811,-117.1091259," 1112, Coolidge Avenue, National City, San Diego County, California, 91950, United States of America",-1,-1
Speed Transmission,32.67359,-117.1056599," 1031, National City Boulevard, National City, San Diego County, California, 91950, United States of America",-1,-1
B J Auto & Body Repair,32.670552,-117.1062999," 1338, Roosevelt Avenue, National City, San Diego County, California, 91950, United States of America",-1,-1
All E Motive Auto Repair,32.668773,-117.1056699," 1540, Roosevelt Avenue, National City, San Diego County, California, 91950, United States of America",-1,-1
Toy Shop Restorations,32.66844,-117.1122579," 1408, McKinley Avenue, National City, San Diego County, California, 91950, United States of America",1,2
Transmission Experts,32.671811,-117.1091259," 1112, Coolidge Avenue, National City, San Diego County, California, 91950, United States of America",-1,-1
El Cordova Garage,32.685326,-117.178817," 1000, C Avenue, Coronado, San Diego County, California, 92118, United States of America",3,6
Civic Center Auto Body,32.670989,-117.1064989," 1304, Roosevelt Avenue, National City, San Diego County, California, 91950, United States of America",4,1
Diamante Motors,32.67289,-117.1061889," 1112, National City Boulevard, National City, San Diego County, California, 91950, United States of America",-1,-1
Pacheco's Auto Body Repair,32.687814,-117.1782789," 841, Orange Avenue, Coronado, San Diego County, California, 92118, United States of America",-1,-1
Freddy's Auto Repair,32.673793,-117.1092089," 923 1/2, Coolidge Avenue, National City, San Diego County, California, 91950, United States of America",-1,-1
Pacific Auto Repair,32.67296367,-117.1093175," 1022, Coolidge Avenue, National City, San Diego County, California, 91950, United States of America",-1,-1
Ray Brock Auto Service,32.673219,-117.1067029," 25, West 11th Street, National City, San Diego County, California, 91950, United States of America",-1,-1
Ideal Smog,32.67289,-117.1061889," 1112, National City Boulevard, National City, San Diego County, California, 91950, United States of America",-1,-1
National City Smog & Brakes,32.678105,-117.0995969," 705, East 8th Street, National City, San Diego County, California, 91950, United States of America",-1,-1
Nc Motorsport Auto Repair,32.677615,-117.0994949," 710, East 8th Street, National City, San Diego County, California, 91950, United States of America",-1,-1
Hopsing Auto Repair,32.668773,-117.1056699," 1540, Roosevelt Avenue, National City, San Diego County, California, 91950, United States of America",-1,-1
San Diego Brakes And Suspension,32.667664,-117.1068259," 1625, Coolidge Avenue, National City, San Diego County, California, 91950, United States of America",-1,-1
